10000.48607537723,491.9837592818488,.8147241707237377,.1451875606493054E-002,.2073810350120517E-002,-.3678517951335072E-002,-.1370382320298804E-003,.8015029584134400E-002,-.2257895073007046E-002
10000.48607537723,499.9999999999977,.6835337745835579,.1953177475044400E-002,.1704530745792638E-002,-.5178280692667458E-002,-.3823071759221967E-003,.6159742410604829E-002,-.1585669979091342E-002
10000.48607537723,499.9999999999993,.6835337745835597,.1953177475044405E-002,.1704530745792641E-002,-.1400558675947750E-002,-.3823071759222010E-003,.5508717793165712E-002,-.6195736324452890E-003
10000.48607537723,508.0162407181474,.6445406898712749,.1688982945897937E-002,.1669000128144220E-002,-.3488724917703539E-002,-.3258349248520124E-003,.8023612744721029E-002,-.2393001896363351E-002
10000.48607537723,525.5187386604250,.4438884173653179,.1096649495401784E-002,.1214231763785148E-002,-.2304541575782228E-002,-.2512290207933777E-003,.7595340005726056E-002,-.2192913825440328E-002
10000.48607537723,549.4187988810925,.2167583622883582,.8829110556990328E-003,.6801996501187196E-003,-.1566441611775480E-002,-.1487094201759081E-003,.6065205021272207E-002,-.1524084840336423E-002
10000.48607537723,575.5812011189098,.8546013783793480E-001,.3170933005218471E-003,.2023494695943694E-003,-.5166811025585774E-003,-.5045378754108350E-004,.2806013525885775E-002,-.1105872797290496E-002
10000.48607537723,599.4812613395654,.1458623688327354,.1377611601796284E-003,.6178012175372044E-004,-.2084059140002236E-003,-.7802233143628570E-005,.2261856314755973E-003,-.4680201992787307E-003
10000.48607537723,616.9837592818517,.2685429677132536,.3200726058812956E-003,.1542584610980683E-003,-.5027094113137878E-003,-.3715333265018756E-005,-.1612356047659214E-002,.1411329237129362E-003
10000.48607537723,625.0000000000007,.3085587150879911,.8736581274063025E-004,.1060413721535963E-003,-.1700017431520230E-002,-.2056619650070015E-004,-.5257831523440908E-002,.1178069352807219E-002
10000.48607537723,625.0000000000039,.3085587150879924,.8736581274062651E-004,.1060413721535962E-003,.7780658821686967E-003,-.2056619650069946E-004,-.7596272863900198E-003,.1016448570133948E-003
10000.48607537723,633.0162407181493,.2906492834380939,.1363139954143453E-003,.2482594145721653E-004,-.2091971053520312E-003,.6570378963090299E-005,-.9378448150103612E-003,.3134949223646135E-003
10000.48607537723,650.5187386604227,.2388417267477985,.1131441008983976E-003,.1085573046222763E-003,-.2161601254331749E-003,-.1466626940169070E-005,-.4776216597510592E-003,.1825755226276794E-003
10000.48607537723,674.4187988810944,.2115331408439180,.4831856493338136E-004,.5339458831186275E-004,-.1063242782299749E-003,.2769874688669043E-004,-.5071667316199636E-003,.2023012744897408E-003
